author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/301164403/;Одинцово;sale;flat;4;25;3;71.7;13500000;; Рябиновая;7к1;Одинцово;Одинцово-1
ЭВЕРЕСТ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305927340/;Одинцово;sale;flat;2;25;2;53.7;13500000;; Каштановая;8;Внуково;Одинцово-1
ЖСС Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303065089/;Одинцово;sale;flat;6;14;3;62.1;13490000;;Красногорское шоссе;8к1;Одинцово;
Самолет Плюс-Тропарево;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307125097/;Одинцово;sale;flat;8;17;2;54.0;13500000;;Вокзальная ;37;Одинцово;
Галина Лубенец;realtor;https://odintsovo.cian.ru/sale/flat/304251412/;Одинцово;sale;flat;15;22;3;80.4;13500000;; Кутузовская;17;Сколково;Новая Трехгорка
Алексей Зубинов;realtor;https://odintsovo.cian.ru/sale/flat/306761470/;Одинцово;sale;flat;15;25;2;65.0;13490000;;Северная ;5к2;Одинцово;Одинбург
АДН;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308016213/;Одинцово;sale;flat;3;24;3;57.0;13400000;; Сколковская;3В;Сколково;Сколковский
Гаяна Мелконян;realtor;https://odintsovo.cian.ru/sale/flat/308044388/;Одинцово;sale;flat;22;24;2;52.7;13500000;;Северная ;36;Одинцово;Единый Стандарт
Игорь Кальнинг;realtor;https://odintsovo.cian.ru/sale/flat/307655380/;Одинцово;sale;flat;12;17;2;65.8;13500000;; Триумфальная;10;Одинцово;Гусарская баллада
СМАРЕНТ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304253874/;Одинцово;sale;flat;9;24;2;62.56;13500000;;;6;Одинцово;Одинград квартал Семейный ЖК
ЖСС Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307394694/;Одинцово;sale;flat;18;24;3;66.0;13600000;;;9;Одинцово;Одинград. Семейный квартал
Ирина Стародубцева;realtor;https://odintsovo.cian.ru/sale/flat/301814348/;Одинцово;sale;flat;13;25;3;83.0;13650000;; Маршала Жукова;23Ак1;Одинцово;Микрорайон Центральный
Рыков Риэлти;real_estate_agent;https://odintsovo.cian.ru/sale/flat/291364365/;Одинцово;sale;flat;10;25;3;90.4;13600000;;;2;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306607313/;Одинцово;sale;flat;9;25;2;54.3;13750000;; Маковского;28;Одинцово;Союзный
Ольга Малафеева;realtor;https://odintsovo.cian.ru/sale/flat/295621351/;Одинцово;sale;flat;16;19;2;72.0;13700000;; Маршала Толубко;3к3;Одинцово;
Марина Захарченко;realtor;https://odintsovo.cian.ru/sale/flat/308708893/;Одинцово;sale;flat;2;6;2;49.7;13700000;;Можайское шоссе;122;Баковка;Да Винчи
Наталья Мирошникова;realtor;https://odintsovo.cian.ru/sale/flat/308051460/;Одинцово;sale;flat;10;17;2;65.0;13700000;; Гвардейская;15;Одинцово;Гусарская баллада
Константин Трифонов;realtor;https://odintsovo.cian.ru/sale/flat/306490436/;Одинцово;sale;flat;4;25;2;61.5;13800000;; Сколковская;3В;Сколково;Сколковский
Монолит Столица;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307799404/;Одинцово;sale;flat;20;24;2;67.0;13900000;; Маршала Жукова;11А;Одинцово;
Самолет плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308567680/;Одинцово;sale;flat;20;24;2;67.0;13900000;; Маршала Жукова;11А;Одинцово;
На Петровке;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304695298/;Одинцово;sale;flat;3;25;3;78.9;14000000;;Северная ;5к2;Одинцово;Одинбург
Ирина Стародубцева;realtor;https://odintsovo.cian.ru/sale/flat/301814384/;Одинцово;sale;flat;8;25;3;85.0;14000000;; Маршала Жукова;23Ак1;Одинцово;Микрорайон Центральный
МИЭЛЬ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307024607/;Одинцово;sale;flat;6;22;3;72.0;14000000;; Белорусская;4;Одинцово;Одинцовский Парк
Никита Ольгарт;realtor;https://odintsovo.cian.ru/sale/flat/308378358/;Одинцово;sale;flat;5;17;2;66.0;14000000;;Вокзальная ;37к1;Одинцово;
Светлана Куркова;realtor;https://odintsovo.cian.ru/sale/flat/307856822/;Одинцово;sale;flat;18;24;4;85.0;13999999;; Белорусская;10;Одинцово;Одинцовский Парк
Оксана Беликова;realtor;https://odintsovo.cian.ru/sale/flat/300139213/;Одинцово;sale;flat;23;25;2;54.6;13950000;;Северная ;5к3;Одинцово;Одинбург
Lord Estate;real_estate_agent;https://odintsovo.cian.ru/sale/flat/287292507/;Одинцово;sale;flat;13;26;3;72.5;14000000;; Кутузовская;74А;Сколково;
ЖСС Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306168453/;Одинцово;sale;flat;2;25;3;75.7;14100000;; Каштановая;10к1;Внуково;Одинцово-1
YUZHIN;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307319677/;Одинцово;sale;flat;1;17;2;71.0;14250000;; Говорова;36;Баковка;
Монолит Столица;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303766306/;Одинцово;sale;flat;11;25;2;59.3;14350000;; Маршала Бирюзова;7к2;Одинцово;Одинград
Виктор Вовк;realtor;https://odintsovo.cian.ru/sale/flat/307990151/;Одинцово;sale;flat;9;24;2;45.0;14300000;Одинцово;Можайское шоссе;122;;Да Винчи
Ирина Такидзе;realtor;https://odintsovo.cian.ru/sale/flat/297815184/;Одинцово;sale;flat;2;14;4;78.4;14300000;;Красногорское шоссе;8к1;Одинцово;
ОГРК;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308940004/;Одинцово;sale;flat;8;22;2;66.8;14500000;;Северная ;5к3;Одинцово;Одинбург
FALCON GROUP;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300982593/;Одинцово;sale;flat;16;17;3;90.2;14500000;; Белорусская;3;Одинцово;Одинцовский Парк
Юлия Колчеева;realtor;https://odintsovo.cian.ru/sale/flat/303051094/;Одинцово;sale;flat;7;25;2;65.0;14500000;; Белорусская;2;Одинцово;Одинцовский Парк
АТН-Холдинг;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308636721/;Одинцово;sale;flat;11;15;3;83.4;14450000;; Триумфальная;2;Одинцово;Гусарская баллада
CENTURY 21 Столичная недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307825708/;Одинцово;sale;flat;2;24;3;86.94;14500000;;;;Одинцово;Одинбург ЖК
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305002187/;Одинцово;sale;flat;9;17;2;53.8;14500000;; Маршала Бирюзова;13;Одинцово;Одинград
Семён Шугуров;realtor;https://odintsovo.cian.ru/sale/flat/308279202/;Одинцово;sale;flat;5;22;2;76.9;14500000;; Белорусская;8;Одинцово;Одинцовский Парк
Евгения Железняк;realtor;https://odintsovo.cian.ru/sale/flat/292481733/;Одинцово;sale;flat;2;18;3;85.2;14550000;; Триумфальная;7;Одинцово;Гусарская баллада
Никита Шмелев;realtor;https://odintsovo.cian.ru/sale/flat/304145080/;Одинцово;sale;flat;2;28;1;47.3;14699999;;Можайское шоссе;122;Баковка;Да Винчи
ID 15351913;unknown;https://odintsovo.cian.ru/sale/flat/306496261/;Одинцово;sale;flat;14;25;2;66.0;14600000;;Северная ;5к2;Одинцово;Одинбург
Сергей Горелкин;realtor;https://odintsovo.cian.ru/sale/flat/296318043/;Одинцово;sale;flat;22;25;3;75.35;14700000;; Белорусская;2;Одинцово;Одинцовский Парк
Семейные Инвестиции;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306236245/;Одинцово;sale;flat;12;17;2;64.9;14800000;; Гвардейская;15;Одинцово;Гусарская баллада
Марина Захарченко;realtor;https://odintsovo.cian.ru/sale/flat/307415455/;Одинцово;sale;flat;13;28;2;50.0;14900000;;Можайское шоссе;122;Баковка;Да Винчи
Иван Козеев;realtor;https://odintsovo.cian.ru/sale/flat/299983268/;Одинцово;sale;flat;14;26;3;72.8;14900000;;Солнечная ;17а;Одинцово;
Самолет Плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307852926/;Одинцово;sale;flat;4;26;2;56.1;15000000;; Маршала Бирюзова;7к4;Одинцово;Одинград
Монолит Столица;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302683426/;Одинцово;sale;flat;7;17;3;75.0;15000000;; Чистяковой;2;Сколково;
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308933584/;Одинцово;sale;flat;7;17;3;87.2;15000000;; Триумфальная;7;Одинцово;Гусарская баллада
ОГРК;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308060802/;Одинцово;sale;flat;13;23;1;59.1;16600000;; Говорова;26А;Баковка;Говорова 26А
Дмитрий Олегович Щёлоков;realtor;https://odintsovo.cian.ru/sale/flat/306371611/;Одинцово;sale;flat;14;16;3;87.4;16890000;; Каштановая;4;Внуково;Одинцово-1
GENESIS Asset Management;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308241283/;Одинцово;sale;flat;13;15;3;87.2;17000000;; Рябиновая;7;Внуково;Одинцово-1
Чеховский Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308941468/;Одинцово;sale;flat;25;25;2;57.5;17000000;; Сколковская;9Б;Сколково;Сколковский
Владимир Шмелев;realtor;https://odintsovo.cian.ru/sale/flat/306818036/;Одинцово;sale;flat;1;16;3;91.3;16990000;; Сколковская;7А;Сколково;Сколковский
На Яузе;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308742042/;Одинцово;sale;flat;18;25;3;86.9;17000000;; Белорусская;2;Одинцово;Одинцовский Парк
ID 13564;realtor;https://odintsovo.cian.ru/sale/flat/287581026/;Одинцово;sale;flat;5;17;3;78.0;16990000;;Можайское шоссе;45а;Одинцово;
Марина Диденко;realtor;https://odintsovo.cian.ru/sale/flat/308877067/;Одинцово;sale;flat;2;26;3;89.0;16999999;; Рябиновая;5;Внуково;Одинцово-1
Полина Сахарова;realtor;https://odintsovo.cian.ru/sale/flat/308165467/;Одинцово;sale;flat;10;28;3;100.7;17000000;;Можайское шоссе;38Г;Одинцово;Высокая нота
Самолет плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307213949/;Одинцово;sale;flat;8;25;2;68.6;17300000;;Вокзальная ;31;Одинцово;Сердце Одинцово
Простор-недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308233970/;Одинцово;sale;flat;3;12;4;105.0;17300000;; Гвардейская;7;Одинцово;Гусарская баллада
Марина Захарченко;realtor;https://odintsovo.cian.ru/sale/flat/282449028/;Одинцово;sale;flat;7;25;2;58.2;17500000;;Можайское шоссе;122;Баковка;Да Винчи
Даниёр Рустамов;realtor;https://odintsovo.cian.ru/sale/flat/303538870/;Одинцово;sale;flat;16;25;3;89.5;17500000;; Маршала Жукова;;Одинцово;Микрорайон Центральный
Жилстрой-Сервис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/295396267/;Одинцово;sale;flat;22;24;3;82.1;17500000;;Садовая ;28А;Одинцово;Единый Стандарт
Екатерина Осадчая;realtor;https://odintsovo.cian.ru/sale/flat/303907299/;Одинцово;sale;flat;11;28;2;75.0;17700000;;Можайское шоссе;38Г;Одинцово;Высокая нота
ИП Горбунова Н. А.;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305110526/;Одинцово;sale;flat;10;17;3;95.3;17800000;; Говорова;36;Баковка;
Игорь Лабойко;realtor;https://odintsovo.cian.ru/sale/flat/308260730/;Одинцово;sale;flat;13;24;2;69.3;18000000;; Маковского;20;Одинцово;
Александр Шобанов;realtor;https://odintsovo.cian.ru/sale/flat/302978253/;Одинцово;sale;flat;3;17;3;77.8;18253000;;Вокзальная ;15;Одинцово;Сердце Одинцово
Марина Захарченко;realtor;https://odintsovo.cian.ru/sale/flat/305408778/;Одинцово;sale;flat;22;28;3;64.5;18300000;;Можайское шоссе;122;Баковка;Да Винчи
Марина Захарченко;realtor;https://odintsovo.cian.ru/sale/flat/301870257/;Одинцово;sale;flat;22;28;3;64.5;18300000;;Можайское шоссе;122;Баковка;Да Винчи
Наталья Сиденко;realtor;https://odintsovo.cian.ru/sale/flat/303761916/;Одинцово;sale;flat;9;16;4;110.0;18400000;; Рябиновая;1;Внуково;Одинцово-1
НДВ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305074274/;Одинцово;sale;flat;21;23;4;104.0;18600000;; Чистяковой;18;Сколково;
ЖСС Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303065190/;Одинцово;sale;flat;2;25;3;84.6;18500000;;Северная ;5к3;Одинцово;Одинбург
Игорь Лабойко;realtor;https://odintsovo.cian.ru/sale/flat/308520030/;Одинцово;sale;flat;6;24;2;71.0;18500000;;Можайское шоссе;122;Баковка;Да Винчи
Самолет Плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308054544/;Одинцово;sale;flat;7;17;3;76.1;18790000;; Говорова;50;Баковка;
Марина Захарченко;realtor;https://odintsovo.cian.ru/sale/flat/303136881/;Одинцово;sale;flat;16;28;3;69.4;18900000;;Можайское шоссе;122;Баковка;Да Винчи
Антон Хлопков;realtor;https://odintsovo.cian.ru/sale/flat/308202886/;Одинцово;sale;flat;24;25;3;80.1;19000000;; Сколковская;3В;Сколково;Сколковский
Чеховский Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306185507/;Одинцово;sale;flat;4;7;2;71.3;19300000;;Можайское шоссе;122;Баковка;Да Винчи
Место;real_estate_agent;https://odintsovo.cian.ru/sale/flat/293267764/;Одинцово;sale;flat;4;25;1;69.0;19200000;;бульвар Маршала Крылова;25а;Баковка;Первый
Ирина  Глазунова;realtor;https://odintsovo.cian.ru/sale/flat/300950662/;Одинцово;sale;flat;5;25;3;83.6;19300000;;Северная ;5к2;Одинцово;Одинбург
Alfa Forum Real Estate;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303927100/;Одинцово;sale;flat;23;25;3;70.0;19500000;; Сколковская;1А;Сколково;Сколковский
Елена Матвеева;realtor;https://odintsovo.cian.ru/sale/flat/289913992/;Одинцово;sale;flat;14;24;3;86.7;19850000;; Сколковская;3В;Сколково;Сколковский
Виктор Вовк;realtor;https://odintsovo.cian.ru/sale/flat/306347494/;Одинцово;sale;flat;6;18;3;90.0;19900000;;Вокзальная ;19;Одинцово;Вокзальная 19
Алексей Зубинов;realtor;https://odintsovo.cian.ru/sale/flat/302713546/;Одинцово;sale;flat;17;26;4;101.3;20000000;; Маршала Жукова;11А;Одинцово;
Алексей Зубинов;realtor;https://odintsovo.cian.ru/sale/flat/302379794/;Одинцово;sale;flat;2;16;3;101.1;20000000;; Маршала Неделина;15;Одинцово;
Елена Кожурова;realtor;https://odintsovo.cian.ru/sale/flat/306350773/;Одинцово;sale;flat;3;24;3;71.0;20500000;;Можайское шоссе;122;Баковка;Да Винчи
ГОРОБМЕН;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306400562/;Одинцово;sale;flat;2;22;4;86.0;20500000;; Кутузовская;17;Сколково;Новая Трехгорка
Любовь Рублева;realtor;https://odintsovo.cian.ru/sale/flat/306409486/;Одинцово;sale;flat;21;24;2;76.0;20500000;;Можайское шоссе;100А;Баковка;Кварта
ЭТАЖИ Подольск;real_estate_agent;https://odintsovo.cian.ru/sale/flat/301390052/;Одинцово;sale;flat;12;24;2;69.9;20490000;;Можайское шоссе;122;Баковка;Да Винчи
Самолет Плюс Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307589729/;Одинцово;sale;flat;7;8;2;71.2;20600000;;Можайское шоссе;122;Баковка;Да Винчи
Леон-недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302698329/;Одинцово;sale;flat;9;17;3;91.7;20999999;; Говорова;28;Баковка;
Астенс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308204970/;Одинцово;sale;flat;15;25;3;99.8;21000000;;Северная ;13;Одинцово;Одинбург
Елена Кожурова;realtor;https://odintsovo.cian.ru/sale/flat/303818128/;Одинцово;sale;flat;18;25;3;90.0;21500000;Одинцово;Можайское шоссе;169;;Можайское ш. 169
Максим Григорян;realtor;https://odintsovo.cian.ru/sale/flat/300836829/;Одинцово;sale;flat;13;25;2;100.0;21500000;;бульвар Маршала Крылова;25а;Баковка;Первый
Лидия Ортнер;realtor;https://odintsovo.cian.ru/sale/flat/302506252/;Одинцово;sale;flat;8;12;4;111.2;21800000;;Можайское шоссе;117;Одинцово;
Анастасия Трофимова;realtor;https://odintsovo.cian.ru/sale/flat/304201290/;Одинцово;sale;flat;4;26;3;76.0;22000000;; Сколковская;5А;Сколково;Сколковский
PORTAL ESTATE;real_estate_agent;https://odintsovo.cian.ru/sale/flat/299455947/;Одинцово;sale;flat;6;9;3;78.3;22150000;; Говорова;9;Баковка;
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302082647/;Одинцово;sale;flat;6;25;4;111.6;23500000;; Сколковская;1Г;Сколково;Сколковский
Марина Захарченко;realtor;https://odintsovo.cian.ru/sale/flat/306953548/;Одинцово;sale;flat;16;24;3;101.0;23800000;;Можайское шоссе;80А;Баковка;Атлант
Надежда Жвикова;realtor;https://odintsovo.cian.ru/sale/flat/305934505/;Одинцово;sale;flat;18;18;3;109.7;23750000;; Чикина;12;Одинцово;
NEWPOLIS;real_estate_agent;https://odintsovo.cian.ru/sale/flat/290769619/;Одинцово;sale;flat;11;17;3;97.7;23990000;; Маршала Толубко;1;Одинцово;
Самолет плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308239111/;Одинцово;sale;flat;2;17;3;67.0;24000000;; Маршала Бирюзова;13;Одинцово;Одинград
Миэль офис в Одинцово;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305571594/;Одинцово;sale;flat;6;19;4;108.0;24000000;;Можайское шоссе;112а;Баковка;
Анастасия Трофимова;realtor;https://odintsovo.cian.ru/sale/flat/303885711/;Одинцово;sale;flat;19;19;3;91.0;23970000;; Сколковская;9А;Сколково;Сколковский
Андрей Симоненко;realtor;https://odintsovo.cian.ru/sale/flat/300581345/;Одинцово;sale;flat;5;14;4;112.0;25000000;;Новоспортивная ;4к1;Одинцово;
Игорь Лабойко;realtor;https://odintsovo.cian.ru/sale/flat/308181899/;Одинцово;sale;flat;6;24;3;99.6;25000000;;Можайское шоссе;122;Баковка;Да Винчи
Выбор К;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305970530/;Одинцово;sale;flat;17;22;1;20.7;5500000;;;к1.27.2;Внуково;Одинцово-1
ID 100223167;realtor;https://odintsovo.cian.ru/sale/flat/308911216/;Одинцово;sale;flat;3;9;1;31.0;5500000;; Маршала Бирюзова;26;Одинцово;
ID 75031521;homeowner;https://odintsovo.cian.ru/sale/flat/305604862/;Одинцово;sale;flat;15;25;1;19.9;5500000;;;к1.17;Внуково;Одинцово-1
Delta estate;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303249152/;Одинцово;sale;flat;3;16;1;23.0;5603316;; Сколковская;1А;Сколково;Сколковский
ID 58822600;homeowner;https://odintsovo.cian.ru/sale/flat/308674978/;Одинцово;sale;flat;13;24;1;30.0;5650000;;;10;Одинцово;Одинград. Семейный квартал
ID 16093277;homeowner;https://odintsovo.cian.ru/sale/flat/308433927/;Одинцово;sale;flat;4;26;1;19.7;5700000;; Березовая;2;Внуково;Одинцово-1
ID 115563942;homeowner;https://odintsovo.cian.ru/sale/flat/306009671/;Одинцово;sale;flat;21;25;1;23.5;5700000;;;1;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306444179/;Одинцово;sale;flat;20;26;1;21.8;5750000;; Каштановая;11;Внуково;Одинцово-1
ID 101006464;realtor;https://odintsovo.cian.ru/sale/flat/298483362/;Одинцово;sale;flat;1;5;2;42.0;5750000;; Маршала Бирюзова;14;Одинцово;
ID 7098;realtor;https://odintsovo.cian.ru/sale/flat/305964037/;Одинцово;sale;flat;2;4;1;41.0;5800000;;Молодежная ;1Б;Одинцово;
Овик Хачатрян;realtor;https://odintsovo.cian.ru/sale/flat/303187271/;Одинцово;sale;flat;11;24;1;30.4;5800000;; Белорусская;9;Одинцово;Одинцовский Парк
ID 237523;homeowner;https://odintsovo.cian.ru/sale/flat/290979636/;Одинцово;sale;flat;1;5;1;31.6;5800000;;Северная ;46;Одинцово;
ID 60317166;realtor;https://odintsovo.cian.ru/sale/flat/308134711/;Одинцово;sale;flat;12;19;1;19.6;5800000;; Каштановая;14;Внуково;Одинцово-1
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306025110/;Одинцово;sale;flat;1;5;1;31.2;5850000;; Маршала Жукова;35;Одинцово;
Респект Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304862040/;Одинцово;sale;flat;11;26;1;26.0;5990000;; Каштановая;11;Внуково;Одинцово-1
YUZHIN;real_estate_agent;https://odintsovo.cian.ru/sale/flat/298220545/;Одинцово;sale;flat;2;25;1;30.5;5999000;;;;Одинцово;Союзный ЖК
ID 71042474;unknown;https://odintsovo.cian.ru/sale/flat/307935377/;Одинцово;sale;flat;11;25;1;23.5;5999999;; Березовая;2;Внуково;Одинцово-1
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307816951/;Одинцово;sale;flat;1;2;1;30.0;6000000;;Солнечная ;10;Одинцово;
Delta estate;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303249657/;Одинцово;sale;flat;3;16;1;26.0;6022764;; Сколковская;1А;Сколково;Сколковский
ID 121973711;homeowner;https://odintsovo.cian.ru/sale/flat/307543030/;Одинцово;sale;flat;1;2;1;30.0;6000000;;Солнечная ;10;Одинцово;
ID 76050428;homeowner;https://odintsovo.cian.ru/sale/flat/305829854/;Одинцово;sale;flat;22;25;1;21.6;6000000;; Каштановая;7;Внуково;Одинцово-1
ID 141109;realtor;https://odintsovo.cian.ru/sale/flat/307206132/;Одинцово;sale;flat;4;9;1;29.7;6100000;;Вокзальная ;35;Одинцово;
ID 65548804;realtor;https://odintsovo.cian.ru/sale/flat/308353827/;Одинцово;sale;flat;7;9;2;33.0;6100000;; Маршала Бирюзова;26;Одинцово;
ID 19254341;realtor;https://odintsovo.cian.ru/sale/flat/306850268/;Одинцово;sale;flat;4;9;1;28.5;6100000;;Можайское шоссе;70;Одинцово;
ID 61282415;homeowner;https://odintsovo.cian.ru/sale/flat/287944845/;Одинцово;sale;flat;17;22;1;28.3;6180000;; Белорусская;11;Одинцово;Одинцовский Парк
Выбор К;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300871821/;Одинцово;sale;flat;5;5;1;31.7;6200000;;Можайское шоссе;3;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308519032/;Одинцово;sale;flat;17;22;1;29.6;6300000;; Белорусская;6;Одинцово;Одинцовский Парк
ID 75642009;homeowner;https://odintsovo.cian.ru/sale/flat/296147167/;Одинцово;sale;flat;7;25;1;28.0;6340000;; Сколковская;3В;Сколково;Сколковский
ID 12479844;homeowner;https://odintsovo.cian.ru/sale/flat/303161781/;Одинцово;sale;flat;19;25;1;22.0;6300000;; Каштановая;7;Внуково;Одинцово-1
Светлана Афанасьева;realtor;https://odintsovo.cian.ru/sale/flat/308416905/;Одинцово;sale;flat;17;22;1;44.0;6430000;мкр. Новая Трехгорка; Чистяковой;65;;Новая Трехгорка
ID 88318489;unknown;https://odintsovo.cian.ru/sale/flat/308262434/;Одинцово;sale;flat;6;9;1;37.0;6490000;;Северная ;62;Одинцово;
ID 98277613;homeowner;https://odintsovo.cian.ru/sale/flat/308187585/;Одинцово;sale;flat;2;5;1;31.2;6400000;;Можайское шоссе;86;Баковка;
ID 111539701;homeowner;https://odintsovo.cian.ru/sale/flat/296633071/;Одинцово;sale;flat;14;25;1;23.1;6400000;; Сколковская;3В;Сколково;Сколковский
ID 23550;realtor;https://odintsovo.cian.ru/sale/flat/296268569/;Одинцово;sale;flat;5;12;1;35.8;6500000;;Молодежная ;7;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308561131/;Одинцово;sale;flat;2;5;1;31.2;6500000;;Можайское шоссе;86;Баковка;
ID 11528383;realtor;https://odintsovo.cian.ru/sale/flat/308423329/;Одинцово;sale;flat;3;5;1;28.0;6500000;;Можайское шоссе;26;Одинцово;
ID 3458530;realtor;https://odintsovo.cian.ru/sale/flat/307407852/;Одинцово;sale;flat;13;24;1;28.0;6500000;;Северная ;5к4;Одинцово;Одинбург
ID 95666872;homeowner;https://odintsovo.cian.ru/sale/flat/307260000/;Одинцово;sale;flat;4;22;1;30.5;6500000;; Белорусская;11;Одинцово;Одинцовский Парк
ИП Шумская О.А.;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307673311/;Одинцово;sale;flat;5;5;2;46.0;6550000;;Северная ;48;Одинцово;
Наталья Ашурова;realtor;https://odintsovo.cian.ru/sale/flat/308512208/;Одинцово;sale;flat;16;25;1;37.7;6550000;;;5;Одинцово;Одинград квартал Семейный ЖК
ID 304373;realtor;https://odintsovo.cian.ru/sale/flat/308563227/;Одинцово;sale;flat;3;22;1;31.0;6600000;; Белорусская;6;Одинцово;Одинцовский Парк
ID 197188;realtor;https://odintsovo.cian.ru/sale/flat/307966802/;Одинцово;sale;flat;4;9;1;35.0;6600000;;Любы Новоселовой бульвар;2к2;Одинцово;
Андрей Одинцов;realtor;https://odintsovo.cian.ru/sale/flat/290295507/;Одинцово;sale;flat;14;25;1;27.6;6624000;;Вокзальная ;31А;Одинцово;Сердце Одинцово
ID 13563834;unknown;https://odintsovo.cian.ru/sale/flat/292852141/;Одинцово;sale;flat;3;9;1;29.6;6600000;; Маршала Бирюзова;26;Одинцово;
ID 68475745;homeowner;https://odintsovo.cian.ru/sale/flat/305181942/;Одинцово;sale;flat;7;25;1;28.3;6649959;; Сколковская;3В;Сколково;Сколковский
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308350251/;Одинцово;sale;flat;17;25;1;30.9;6700000;;Вокзальная ;31;Одинцово;Сердце Одинцово
На Петровке;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307818362/;Одинцово;sale;flat;1;5;2;45.1;6700000;;Можайское шоссе;17;Одинцово;
ID 45198103;homeowner;https://odintsovo.cian.ru/sale/flat/306537415/;Одинцово;sale;flat;17;26;1;30.9;6700000;;Вокзальная ;31;Одинцово;Сердце Одинцово
ID 74635514;homeowner;https://odintsovo.cian.ru/sale/flat/305685894/;Одинцово;sale;flat;6;24;1;26.6;6650000;;;10;Одинцово;Одинград. Семейный квартал
Андрей Одинцов;realtor;https://odintsovo.cian.ru/sale/flat/292991683/;Одинцово;sale;flat;2;17;1;29.9;6745440;;Вокзальная ;15;Одинцово;Сердце Одинцово
ID 93885258;homeowner;https://odintsovo.cian.ru/sale/flat/294608844/;Одинцово;sale;flat;15;22;1;30.3;6650000;; Белорусская;13;Одинцово;Одинцовский Парк
ID 121968046;homeowner;https://odintsovo.cian.ru/sale/flat/307533448/;Одинцово;sale;flat;8;24;1;34.7;6750000;;;8;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308449990/;Одинцово;sale;flat;8;25;1;22.9;6800000;;Северная ;5к2;Одинцово;Одинбург
Надежда Нефёдкина;realtor;https://odintsovo.cian.ru/sale/flat/298461896/;Одинцово;sale;flat;12;12;1;37.0;6800000;; Маршала Жукова;34;Одинцово;
