author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654315/;Мытищи;sale;flat;10;25;3;68.61;20814078;;;1;Медведково;Долина Яузы ЖК
;;https://mytishchi.cian.ru/sale/flat/306324758/;Мытищи;sale;flat;16;17;3;98.7;20871102;;Пионерская ;10;Медведково;Мытищи Сити
;;https://mytishchi.cian.ru/sale/flat/301784027/;Мытищи;sale;flat;5;17;3;106.9;20973780;;Пионерская ;10;Медведково;Мытищи Сити
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/308464362/;Мытищи;sale;flat;20;25;3;73.2;21188695;;Новомытищинский проспект;4А;Бабушкинская;КИТ
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308650001/;Мытищи;sale;flat;17;17;3;75.7;23915172;; Стрельбище Динамо;10;Белокаменная;Мытищи Парк
СЛУЖБА 925;real_estate_agent;https://mytishchi.cian.ru/sale/flat/300888687/;Мытищи;sale;flat;1;9;-1;48.3;3750000;;Станционная ;3к1;Медведково;
ИП Макарова Л. А.;real_estate_agent;https://mytishchi.cian.ru/sale/flat/299847925/;Мытищи;sale;flat;9;15;-1;22.4;4734000;; Колпакова;44;Медведково;
ID 97308249;realtor;https://mytishchi.cian.ru/sale/flat/304687172/;Мытищи;sale;flat;6;17;1;39.0;5350000;; Советская;3А;Медведково;
ID 102857532;homeowner;https://mytishchi.cian.ru/sale/flat/307272280/;Мытищи;sale;flat;3;5;2;40.8;6100000;;Первомайская ;19А;Медведково;
ID 97308249;realtor;https://mytishchi.cian.ru/sale/flat/304687377/;Мытищи;sale;flat;9;17;2;54.0;6250000;; Советская;3А;Медведково;
Наталья Алексанина;realtor;https://mytishchi.cian.ru/sale/flat/307821320/;Мытищи;sale;flat;9;12;2;46.0;6600000;;Силикатная ;37;Медведково;
ID 43640310;homeowner;https://mytishchi.cian.ru/sale/flat/307085730/;Мытищи;sale;flat;2;6;1;35.0;6700000;;бульвар Тенистый;13;Медведково;Императорские Мытищи
ID 12369177;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306149240/;Мытищи;sale;flat;14;17;1;36.4;7100000;;Юбилейная ;24;Медведково;
ID 40137576;homeowner;https://mytishchi.cian.ru/sale/flat/307918859/;Мытищи;sale;flat;5;20;1;40.0;8000000;; Стрелковая;6;Медведково;Квартал 29
CENTURY 21 Перспектива;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308802736/;Мытищи;sale;flat;8;25;1;47.8;8180000;;Юбилейная ;28;Медведково;
Татьяна Шишкина;realtor;https://mytishchi.cian.ru/sale/flat/298404778/;Мытищи;sale;flat;10;18;2;56.6;10250000;;проспект Астрахова;14;Медведково;Новое Медведково
Елена Петухова;realtor;https://mytishchi.cian.ru/sale/flat/292551469/;Мытищи;sale;flat;15;16;2;66.95;13500000;; Белобородова;2к3;Медведково;
ID 105912787;homeowner;https://mytishchi.cian.ru/sale/flat/308021715/;Мытищи;sale;flat;9;12;2;63.5;13450000;; Колпакова;34б;Медведково;Орион
ID 99147211;homeowner;https://mytishchi.cian.ru/sale/flat/308909122/;Мытищи;sale;flat;4;14;2;68.3;16000000;; Веры Волошиной;56;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303955716/;Мытищи;sale;flat;2;3;-1;9.2;2318400;;проезд № 4530;1;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304065606/;Мытищи;sale;flat;3;3;-1;9.0;2363000;;проезд № 4530;1;Медведково;
Юрий Бикеев;realtor;https://mytishchi.cian.ru/sale/flat/304678129/;Мытищи;sale;flat;5;9;-1;58.7;2500000;;Новомытищинский проспект;52;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303814550/;Мытищи;sale;flat;3;3;-1;11.3;2670000;;проезд № 4530;1;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303910607/;Мытищи;sale;flat;2;3;-1;12.2;2754150;;проезд № 4530;1;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303814547/;Мытищи;sale;flat;3;3;-1;11.9;2811375;;проезд № 4530;с1;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305074816/;Мытищи;sale;flat;2;3;-1;12.7;2867025;;проезд № 4530;1;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304072221/;Мытищи;sale;flat;1;3;-1;13.8;2898000;;проезд № 4530;1;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303955390/;Мытищи;sale;flat;1;3;-1;13.7;2877000;;проезд № 4530;1;Медведково;
Марина Федяева;realtor;https://mytishchi.cian.ru/sale/flat/308700348/;Мытищи;sale;flat;2;3;-1;12.7;2867025;;проезд № 4530;с1;Медведково;
Владислав Кирилловский;realtor;https://mytishchi.cian.ru/sale/flat/307796807/;Мытищи;sale;flat;2;20;-1;13.8;2898000;;Шараповский проезд;вл2с3;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303866068/;Мытищи;sale;flat;3;3;-1;12.4;2929500;;проезд № 4530;1;Медведково;
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303817264/;Мытищи;sale;flat;3;3;-1;11.8;2920500;;проезд № 4530;1;Медведково;
Спецтехнология;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308345609/;Мытищи;sale;flat;9;17;1;21.9;4850000;;;к4.1;Медведково;Мытищи Парк ЖК
Анна Белкина;realtor;https://mytishchi.cian.ru/sale/flat/305916932/;Мытищи;sale;flat;12;17;1;31.1;4850000;; Советская;3А;Медведково;
Самолет Плюс МСК-Север;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305868964/;Мытищи;sale;flat;7;15;-1;22.7;4900000;; Колпакова;44;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308148563/;Мытищи;sale;flat;11;17;1;21.5;4990000;;переулок 1-й Стрелковый;3;Медведково;Мытищи Парк
Самолет Плюс МСК-Север;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304584020/;Мытищи;sale;flat;8;16;-1;22.0;4950000;;Силикатная ;10А;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/301030694/;Мытищи;sale;flat;4;5;2;45.5;4990000;; Пролетарская;4;Медведково;
PORTAL ESTATE;real_estate_agent;https://mytishchi.cian.ru/sale/flat/296603175/;Мытищи;sale;flat;5;5;2;54.0;5000000;; Зеленая;7;Медведково;
Наталья Хомова;realtor;https://mytishchi.cian.ru/sale/flat/305819678/;Мытищи;sale;flat;3;6;1;29.7;5099000;;бульвар Тенистый;1;Медведково;
Импульс Плюс;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306883004/;Мытищи;sale;flat;21;25;1;18.7;5100000;;Медицинская ;11;Медведково;
ГОРОБМЕН;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307184151/;Мытищи;sale;flat;4;7;1;36.4;5100000;; Красная Слобода;5;Медведково;Мытищи Lite
Уютный Дом;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303139856/;Мытищи;sale;flat;5;17;1;40.0;5100000;; Советская;3А;Медведково;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306758012/;Мытищи;sale;flat;12;15;-1;23.0;5190000;; Колпакова;44;Медведково;
Наталья Караман;realtor;https://mytishchi.cian.ru/sale/flat/297714643/;Мытищи;sale;flat;11;18;1;22.6;5180000;;проспект Астрахова;7;Медведково;Лидер Парк
Владислав Каплин;realtor;https://mytishchi.cian.ru/sale/flat/302484214/;Мытищи;sale;flat;5;5;1;31.0;5200000;;Проезжая ;4;Медведково;
Capital Mars;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308062966/;Мытищи;sale;flat;6;6;1;25.0;5500000;;бульвар Тенистый;8;Медведково;Императорские Мытищи
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308452985/;Мытищи;sale;flat;6;17;1;22.0;5500000;;;4.2;Медведково;Мытищи Парк ЖК
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305643896/;Мытищи;sale;flat;7;22;1;22.0;5500000;;переулок 1-й Стрелковый;3;Медведково;Мытищи Парк
Людмила Левченко;realtor;https://mytishchi.cian.ru/sale/flat/300862311/;Мытищи;sale;flat;1;5;1;31.9;5550000;;Новомытищинский проспект;80к1;Медведково;
ВРЕМЯ РЕШЕНИЙ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304647345/;Мытищи;sale;flat;1;6;1;33.1;5600000;;бульвар Тенистый;13;Медведково;Императорские Мытищи
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302629551/;Мытищи;sale;flat;3;17;1;24.5;5600000;;переулок 1-й Стрелковый;3;Медведково;Мытищи Парк
Алина Тимофеева;realtor;https://mytishchi.cian.ru/sale/flat/300555026/;Мытищи;sale;flat;1;9;1;32.0;5600000;;Юбилейная ;25к1;Медведково;
Самолет Плюс;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302327136/;Мытищи;sale;flat;2;6;1;34.8;5650000;;бульвар Тенистый;1;Медведково;
Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308015454/;Мытищи;sale;flat;6;6;1;34.5;5700000;;бульвар Тенистый;5;Медведково;Императорские Мытищи
ИНКОМ-Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303482037/;Мытищи;sale;flat;2;6;1;32.3;5700000;;бульвар Тенистый;1;Медведково;Императорские Мытищи
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/301110515/;Мытищи;sale;flat;4;17;1;25.6;5700000;; Стрельбище Динамо;10;Медведково;Мытищи Парк
ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304113449/;Мытищи;sale;flat;7;9;1;31.0;5750000;; Академика Каргина;38к1;Медведково;
ИНКОМ-Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307544501/;Мытищи;sale;flat;17;25;1;25.4;5790000;;Ярославское шоссе;105;Медведково;Академик
Алексей Николаевич Туркин;realtor;https://mytishchi.cian.ru/sale/flat/303951661/;Мытищи;sale;flat;6;17;1;48.0;5750000;; Советская;3А;Медведково;
Марина Федяева;realtor;https://mytishchi.cian.ru/sale/flat/307805268/;Мытищи;sale;flat;4;6;1;26.0;5750000;;бульвар Тенистый;13;Медведково;Императорские Мытищи
Марина Федяева;realtor;https://mytishchi.cian.ru/sale/flat/302925181/;Мытищи;sale;flat;4;7;1;26.4;5750000;;бульвар Тенистый;9;Медведково;Императорские Мытищи
ВРЕМЯ РЕШЕНИЙ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305884646/;Мытищи;sale;flat;5;6;1;26.7;5800000;;бульвар Тенистый;9;Медведково;Императорские Мытищи
ВРЕМЯ РЕШЕНИЙ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306098477/;Мытищи;sale;flat;6;6;1;23.7;5800000;;бульвар Тенистый;13;Медведково;Императорские Мытищи
НДВ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307007347/;Мытищи;sale;flat;4;9;1;31.8;5800000;;Олимпийский проспект;4;Медведково;
Лидер-Estate;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307111747/;Мытищи;sale;flat;5;6;1;34.0;5800000;;бульвар Тенистый;5;Медведково;Императорские Мытищи
Ольга Никитина;realtor;https://mytishchi.cian.ru/sale/flat/298275156/;Мытищи;sale;flat;6;18;1;30.1;5800000;; 2-я Институтская;24А;Медведково;Спутник (Мытищи)
Никита Романов;realtor;https://mytishchi.cian.ru/sale/flat/268702594/;Мытищи;sale;flat;7;17;1;44.0;5850000;; Фабричная;13;Медведково;
Кремлёвские Ключи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304683648/;Мытищи;sale;flat;4;6;1;36.4;5990000;;бульвар Тенистый;1;Медведково;Императорские Мытищи
VALLI Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305188058/;Мытищи;sale;flat;4;25;1;21.7;5950000;;проезд 1-й Щелковский;6;Медведково;Отрадный
Владимир Ломанов;realtor;https://mytishchi.cian.ru/sale/flat/308509220/;Мытищи;sale;flat;9;17;1;30.0;5950000;; 2-я Институтская;28;Медведково;
Анна Николаевская;realtor;https://mytishchi.cian.ru/sale/flat/305540266/;Мытищи;sale;flat;9;17;1;31.4;5990000;;проспект Астрахова;2;Медведково;Новое Медведково
Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307754987/;Мытищи;sale;flat;3;9;1;31.0;5900000;;Юбилейная ;23к1;Медведково;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306410715/;Мытищи;sale;flat;16;20;1;20.0;5999000;; Мира;49;Медведково;Ярославский
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305308618/;Мытищи;sale;flat;15;18;1;21.5;5900000;; Разведчика Абеля;1;Медведково;Новое Медведково
Этажи Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305691536/;Мытищи;sale;flat;12;13;1;20.0;6000000;;Юбилейная ;10;Медведково;Ярославский
1ДАН Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306952888/;Мытищи;sale;flat;4;9;2;42.7;6000000;; Академика Каргина;38к1;Медведково;
СВОЙ ДОМ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302648017/;Мытищи;sale;flat;11;17;1;31.1;6000000;; Кедрина;3;Медведково;Лидер Парк
МИЦ-Столичный ипотечный центр недвижимости;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302784981/;Мытищи;sale;flat;14;17;1;25.5;6000000;; Стрельбище Динамо;10;Медведково;Мытищи Парк
Ирина Чурикова;realtor;https://mytishchi.cian.ru/sale/flat/308311146/;Мытищи;sale;flat;7;18;1;27.0;6000000;; Кедрина;3;Медведково;Лидер Парк
ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308518835/;Мытищи;sale;flat;13;18;1;27.2;6000000;; Кедрина;1;Медведково;Лидер Парк
Купим Вместе;real_estate_agent;https://mytishchi.cian.ru/sale/flat/298126338/;Мытищи;sale;flat;2;9;1;31.3;6000000;;Новомытищинский проспект;52;Медведково;
Ольга Иванова;realtor;https://mytishchi.cian.ru/sale/flat/296313173/;Мытищи;sale;flat;5;18;1;29.5;6000000;;проспект Астрахова;9;Медведково;Лидер Парк
Метражи group;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308691949/;Мытищи;sale;flat;15;25;1;41.0;6050000;;Ярославское шоссе;105;Медведково;Академик
Андрей  Бахтин;realtor;https://mytishchi.cian.ru/sale/flat/304680791/;Мытищи;sale;flat;6;9;1;33.8;6100000;;Олимпийский проспект;3к1;Медведково;
Ольга Романкова;realtor;https://mytishchi.cian.ru/sale/flat/307806862/;Мытищи;sale;flat;2;9;1;34.6;6100000;; Колпакова;36к1;Медведково;
ASK Estate;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308310545/;Мытищи;sale;flat;11;18;1;27.1;6150000;; Кедрина;1;Медведково;Лидер Парк
Наталья Гудыма;realtor;https://mytishchi.cian.ru/sale/flat/306403200/;Мытищи;sale;flat;4;9;1;34.7;6300000;; Фрунзе;3к1;Медведково;
Геннадий Костин;realtor;https://mytishchi.cian.ru/sale/flat/297942493/;Мытищи;sale;flat;9;9;1;42.0;6300000;; 3-я Парковая;23;Медведково;
Trinity;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308264996/;Мытищи;sale;flat;16;17;1;31.6;6300000;;переулок 1-й Стрелковый;3;Медведково;Мытищи Парк
БЕССОНОВ и Партнеры;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302639423/;Мытищи;sale;flat;12;16;1;37.9;6300000;;Олимпийский проспект;18к1;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306453320/;Мытищи;sale;flat;14;22;1;26.5;6400000;; Академика Каргина;23А;Медведково;Отрадный
Престиж Group;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302083621/;Мытищи;sale;flat;2;5;2;49.2;6400000;; Лермонтова;42;Медведково;
EstateLiga;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304572510/;Мытищи;sale;flat;3;6;2;34.0;6400000;;бульвар Тенистый;5;Медведково;Императорские Мытищи
Спецтехнология;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308442171/;Мытищи;sale;flat;17;17;1;35.7;6489999;;проспект Астрахова;5Ак2;Медведково;Новое Медведково
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306661301/;Мытищи;sale;flat;2;5;1;30.2;6490000;; Щербакова;3а;Медведково;
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308070551/;Мытищи;sale;flat;10;18;1;30.6;6400000;; Стрельбище Динамо;10;Бабушкинская;Мытищи Парк
Ольга Шведова;realtor;https://mytishchi.cian.ru/sale/flat/307856018/;Мытищи;sale;flat;11;20;-1;32.0;6400000;;Шараповский проезд;вл2с3;Медведково;
VALLI Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304576664/;Мытищи;sale;flat;5;5;2;43.1;6400000;; Щербакова;15;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306822340/;Мытищи;sale;flat;3;5;1;34.7;6400000;;бульвар Тенистый;8;Медведково;Императорские Мытищи
Ольга Шведова;realtor;https://mytishchi.cian.ru/sale/flat/304782391/;Мытищи;sale;flat;11;20;-1;32.0;6400000;;Шараповский проезд;вл2с3;Медведково;
Марина Гурьянова;realtor;https://mytishchi.cian.ru/sale/flat/305287860/;Мытищи;sale;flat;6;6;1;37.6;6400000;;Осташковское шоссе;22к2;Медведково;Мытищи Lite
МосГарант;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305570926/;Мытищи;sale;flat;6;10;1;25.4;6400000;;Шараповская ;1к3;Медведково;
Эльмира Алаева;realtor;https://mytishchi.cian.ru/sale/flat/307846823/;Мытищи;sale;flat;19;20;1;34.09;6400000;; Стрелковая;6;Медведково;Квартал 29
ID 52109;realtor;https://mytishchi.cian.ru/sale/flat/308695572/;Мытищи;sale;flat;8;9;1;37.8;6500000;;Юбилейная ;35к2;Медведково;
Этажи Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308710610/;Мытищи;sale;flat;12;17;1;31.4;6500000;; Стрельбище Динамо;10;Бабушкинская;Мытищи Парк
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308697397/;Мытищи;sale;flat;17;17;1;35.7;6500000;;проспект Астрахова;7;Медведково;Лидер Парк
НДВ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306940378/;Мытищи;sale;flat;5;6;1;26.6;6500000;;бульвар Тенистый;9;Медведково;Императорские Мытищи
Анастасия Мастакова;realtor;https://mytishchi.cian.ru/sale/flat/308849603/;Мытищи;sale;flat;2;5;2;42.3;6500000;; Попова;19;Медведково;
Эльмира Алаева;realtor;https://mytishchi.cian.ru/sale/flat/307743114/;Мытищи;sale;flat;2;6;1;35.0;6700000;;бульвар Тенистый;13;Медведково;Императорские Мытищи
Анатолий Тарчинский;realtor;https://mytishchi.cian.ru/sale/flat/308788671/;Мытищи;sale;flat;17;17;1;30.0;6700000;; 2-я Институтская;28;Медведково;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304472177/;Мытищи;sale;flat;14;17;1;30.0;6799000;; Разведчика Абеля;3А;Медведково;Новое Медведково
Бест офис на Таганской;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307770245/;Мытищи;sale;flat;2;5;2;42.0;6790000;;Юбилейная ;11к1;Медведково;
МИЭЛЬ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308885685/;Мытищи;sale;flat;9;10;1;38.0;6750000;;Шараповская ;2к2;Медведково;
Алексей Николаевич Туркин;realtor;https://mytishchi.cian.ru/sale/flat/303952140/;Мытищи;sale;flat;15;17;2;55.6;6750000;; Советская;3А;Медведково;
Уютный Дом;real_estate_agent;https://mytishchi.cian.ru/sale/flat/291189684/;Мытищи;sale;flat;5;5;1;30.2;6750000;;Новомытищинский проспект;20;Медведково;
Олег Харченко;realtor;https://mytishchi.cian.ru/sale/flat/307578284/;Мытищи;sale;flat;2;14;1;35.0;6790000;;Индустриальная ;7;Медведково;
Надежда Половнева;realtor;https://mytishchi.cian.ru/sale/flat/295429362/;Мытищи;sale;flat;2;5;2;45.9;6750000;;Новомытищинский проспект;80к7;Медведково;
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/298727361/;Мытищи;sale;flat;3;9;1;36.5;6800000;;Летная ;16к2;Медведково;
EMPIRE HOME;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307341272/;Мытищи;sale;flat;10;16;1;35.1;6800000;;Олимпийский проспект;36/4;Медведково;
ИНКОМ-Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303017065/;Мытищи;sale;flat;18;20;1;24.7;6800000;;;12.1;Медведково;Белый Grad ЖК
Светлана Ким;realtor;https://mytishchi.cian.ru/sale/flat/307555166/;Мытищи;sale;flat;10;20;1;31.1;6800000;;;к11.2;Медведково;Белый Grad ЖК
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307388152/;Мытищи;sale;flat;1;5;2;42.5;6800000;;Новомытищинский проспект;80к1;Медведково;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308231892/;Мытищи;sale;flat;2;2;1;33.0;6800000;; Мира;12;Медведково;
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/298256778/;Мытищи;sale;flat;11;17;1;41.3;6899000;; Стрелковая;6;Медведково;Квартал 29
Рустам Ерматов;realtor;https://mytishchi.cian.ru/sale/flat/305523924/;Мытищи;sale;flat;5;7;1;38.6;6850000;;бульвар Тенистый;14А;Медведково;Императорские Мытищи
Ашот Иванович Карапетян;realtor;https://mytishchi.cian.ru/sale/flat/297602746/;Мытищи;sale;flat;2;16;1;35.7;6800000;;Олимпийский проспект;26к2;Медведково;
Динара Иванова;realtor;https://mytishchi.cian.ru/sale/flat/308231539/;Мытищи;sale;flat;9;9;2;43.0;6800000;мкр. 24; 1-я Пролетарская;9;;
ОЛСНИП;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308157726/;Мытищи;sale;flat;4;6;1;33.5;6900000;;бульвар Тенистый;13;Медведково;Императорские Мытищи
Монолит Столица;real_estate_agent;https://mytishchi.cian.ru/sale/flat/298616101/;Мытищи;sale;flat;5;6;1;32.6;6900000;;бульвар Тенистый;13;Медведково;Императорские Мытищи
Контакт Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305871574/;Мытищи;sale;flat;9;17;1;40.6;6900000;; Стрелковая;21;Медведково;
Анна Старцева;realtor;https://mytishchi.cian.ru/sale/flat/226803677/;Мытищи;sale;flat;9;9;2;44.1;6900000;; 1-я Пролетарская;7;Медведково;
ОГРК;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307398897/;Мытищи;sale;flat;8;18;1;41.7;6999999;;проспект Астрахова;7;Медведково;Лидер Парк
Бест офис на Таганской;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308948698/;Мытищи;sale;flat;4;5;3;56.4;6990000;;Первомайская ;19Б;Медведково;
Наталья Подоляк;realtor;https://mytishchi.cian.ru/sale/flat/305510330/;Мытищи;sale;flat;8;17;1;36.7;6990000;; Борисовка;8А;Медведково;
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306053900/;Мытищи;sale;flat;7;20;1;30.5;6950000;; Академика Каргина;23А;Медведково;Отрадный
VALLI Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307717208/;Мытищи;sale;flat;15;20;-1;33.8;6990000;;Шараповский проезд;вл2с3;Медведково;
Елена Болдина;realtor;https://mytishchi.cian.ru/sale/flat/300258514/;Мытищи;sale;flat;6;18;1;29.0;6999000;;проспект Астрахова;1к1;Медведково;Новое Медведково
Евгений Крыжановский;realtor;https://mytishchi.cian.ru/sale/flat/306922816/;Мытищи;sale;flat;2;17;1;35.0;6999000;; Кедрина;1;Медведково;Лидер Парк
Юлия Бударина;realtor;https://mytishchi.cian.ru/sale/flat/297470705/;Мытищи;sale;flat;4;5;2;46.1;6990000;;Новомытищинский проспект;80к3;Медведково;
Этажи Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308573487/;Мытищи;sale;flat;6;25;1;20.05;7000000;;;2;Медведково;Долина Яузы ЖК
Самолет Плюс Москва ЦАО;real_estate_agent;https://mytishchi.cian.ru/sale/flat/300648162/;Мытищи;sale;flat;14;16;-1;22.1;7000000;; Колпакова;44;Медведково;
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305873429/;Мытищи;sale;flat;4;6;1;33.5;7000000;;бульвар Тенистый;9;Медведково;Императорские Мытищи
Century 21 Premium Property;real_estate_agent;https://mytishchi.cian.ru/sale/flat/300990943/;Мытищи;sale;flat;16;17;1;31.6;7000000;;переулок 1-й Стрелковый;3;Медведково;Мытищи Парк
Евгения  Соболева;realtor;https://mytishchi.cian.ru/sale/flat/298434821/;Мытищи;sale;flat;9;9;2;48.3;7000000;;Новомытищинский проспект;43к1;Медведково;
Николай Горбунов;realtor;https://mytishchi.cian.ru/sale/flat/304708526/;Мытищи;sale;flat;1;12;2;54.0;7000000;;Юбилейная ;15;Медведково;
Инна Година;realtor;https://mytishchi.cian.ru/sale/flat/300468743/;Мытищи;sale;flat;8;18;1;31.2;7000000;;проспект Астрахова;6;Медведково;Новое Медведково
Ольга Минина;realtor;https://mytishchi.cian.ru/sale/flat/304980481/;Мытищи;sale;flat;6;27;1;20.2;7020000;;Новомытищинский проспект;4А;Медведково;КИТ
ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303376570/;Мытищи;sale;flat;7;10;1;31.2;7000000;мкр. 10;Новомытищинский проспект;62к1;;Атлантис
Ольга Минина;realtor;https://mytishchi.cian.ru/sale/flat/305508403/;Мытищи;sale;flat;1;9;1;32.6;7050000;;Станционная ;1к1;Медведково;
ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306593098/;Мытищи;sale;flat;9;9;1;40.2;7000000;;Олимпийский проспект;2к1;Медведково;
Наталья Алёхина;realtor;https://mytishchi.cian.ru/sale/flat/304801909/;Мытищи;sale;flat;4;9;1;33.9;7000000;;Олимпийский проспект;24;Медведково;
ID 546346;homeowner;https://mytishchi.cian.ru/sale/flat/298813624/;Мытищи;sale;flat;3;4;2;43.9;7000000;; Матросова;7;Медведково;
Гранд Капитал;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307584840/;Мытищи;sale;flat;2;5;2;43.6;7100000;;Новомытищинский проспект;23/7;Медведково;
Людмила Волгина;realtor;https://mytishchi.cian.ru/sale/flat/306774882/;Мытищи;sale;flat;1;10;1;44.2;7100000;; Семашко;17к1;Медведково;
